"data_type","uid_org_txt","uid_qm_num","uid_qm_txt","response_category","value"
"organisation","ACAS","2.06.004.00","ift.respects_differences","agreement",73
"organisation","ACAS","2.07.001.00","rwk.information_needed","agreement",66
"organisation","ACAS","2.07.002.00","rwk.work_objectives","agreement",69
"organisation","ACAS","2.07.003.00","rwk.clear_expectations","agreement",82
"organisation","ACAS","2.07.004.00","rwk.skills_needed","agreement",87
"organisation","ACAS","2.07.005.00","rwk.tools_needed","agreement",74
"organisation","ACAS","2.07.006.00","rwk.acceptable_workload","agreement",51
"organisation","ACAS","2.07.007.00","rwk.work_life_balance","agreement",61
"organisation","ACAS","2.08.001.00","pay.reflects_performance","agreement",37
"organisation","ACAS","2.08.002.00","pay.satisfied_benefits","agreement",41
"organisation","ACAS","2.08.003.00","pay.pay_reasonable","agreement",36
"organisation","ACAS","2.09.001.00","lmc.seniors_visible","agreement",39
"organisation","ACAS","2.09.002.00","lmc.seniors_consistent_values","agreement",31
"organisation","ACAS","2.09.003.00","lmc.clear_vision","agreement",34
"organisation","ACAS","2.09.004.00","lmc.organisation_managed_well","agreement",37
"organisation","ACAS","2.09.005.00","lmc.confidence_seniors","agreement",30
"organisation","ACAS","2.09.006.00","lmc.change_managed_well","agreement",21
"organisation","ACAS","2.09.007.00","lmc.change_for_better","agreement",20
"organisation","ACAS","2.09.008.00","lmc.kept_informed","agreement",56
"organisation","ACAS","2.09.009.00","lmc.contribute_views","agreement",29
"organisation","ACAS","2.09.010.00","lmc.safe_to_challenge","agreement",44
"organisation","ACAS","2.10.001.00","eng.proud_to_tell","agreement",72
"organisation","ACAS","2.10.002.00","eng.recommend_organisation","agreement",54
"organisation","ACAS","2.10.003.00","eng.personal_attachment","agreement",57
"organisation","ACAS","2.10.004.00","eng.organisation_inspires","agreement",46
"organisation","ACAS","2.10.005.00","eng.organisation_motivates","agreement",42
"organisation","ACAS","2.11.001.00","act.senior_action","agreement",33
"organisation","ACAS","2.11.002.00","act.managers_action","agreement",48
"organisation","ACAS","5.01.001.00","csc.aware_concern","yes",50
"organisation","ACAS","5.01.002.00","csc.aware_code","yes",32
"organisation","ACAS","5.01.003.00","csc.confident_code","yes",50
"organisation","ACAS","6.01.001.00","dhb.experienced_discrimination","yes",8
"organisation","ACAS","6.02.001.00","dhb.experienced_bullying","yes",11
"organisation","ACTIBK","1.01.001.00","000.engagement_index","index",68
"organisation","ACTIBK","1.02.001.00","000.my_work","theme",77
"organisation","ACTIBK","1.02.002.00","000.objectives_purpose","theme",88
"organisation","ACTIBK","1.02.003.00","000.my_manager","theme",69
"organisation","ACTIBK","1.02.004.00","000.my_team","theme",86
"organisation","ACTIBK","1.02.005.00","000.learning_development","theme",64
"organisation","ACTIBK","1.02.006.00","000.inclusion_treatment","theme",82
"organisation","ACTIBK","1.02.007.00","000.resources_workload","theme",77
"organisation","ACTIBK","1.02.008.00","000.pay_benefits","theme",29
"organisation","ACTIBK","1.02.009.00","000.leadership_change","theme",63
"organisation","ACTIBK","2.01.001.00","mwk.interested_work","agreement",96
"organisation","ACTIBK","2.01.002.00","mwk.challenging_work","agreement",77
"organisation","ACTIBK","2.01.003.00","mwk.personal_accomplishment","agreement",75
"organisation","ACTIBK","2.01.004.00","mwk.involved_decisions","agreement",61
"organisation","ACTIBK","2.01.005.00","mwk.choice_how","agreement",75
"organisation","ACTIBK","2.02.001.00","obj.understanding_objectives","agreement",87
"organisation","ACTIBK","2.02.002.00","obj.understanding_purpose","agreement",90
"organisation","ACTIBK","2.02.003.00","obj.contribute_toward_objectives","agreement",86
"organisation","ACTIBK","2.03.001.00","mgr.manager_motivates","agreement",70
"organisation","ACTIBK","2.03.004.00","mgr.manager_considerate","agreement",85
"organisation","ACTIBK","2.03.005.00","mgr.manager_open","agreement",81
"organisation","ACTIBK","2.03.006.00","mgr.understand_contribution","agreement",65
"organisation","ACTIBK","2.03.007.00","mgr.confidence_manger","agreement",80
"organisation","ACTIBK","2.03.008.00","mgr.manager_recognises","agreement",78
"organisation","ACTIBK","2.03.009.00","mgr.regular_feedback","agreement",61
"organisation","ACTIBK","2.03.010.00","mgr.feedback_helps","agreement",61
"organisation","ACTIBK","2.03.011.00","mgr.performance_fairly","agreement",66
"organisation","ACTIBK","2.03.013.00","mgr.poor_performance","agreement",40
"organisation","ACTIBK","2.04.001.00","twk.relied_upon","agreement",85
"organisation","ACTIBK","2.04.002.00","twk.improve_service","agreement",86
"organisation","ACTIBK","2.04.003.00","twk.team_encouraged","agreement",87
"organisation","ACTIBK","2.05.001.00","ldv.access_learning","agreement",73
"organisation","ACTIBK","2.05.002.00","ldv.improve_performance","agreement",69
"organisation","ACTIBK","2.05.003.00","ldv.opportunities_career","agreement",60
"organisation","ACTIBK","2.05.004.00","ldv.helping_career","agreement",52
"organisation","ACTIBK","2.06.001.00","ift.treated_fairly","agreement",85
"organisation","ACTIBK","2.06.002.00","ift.treated_respect","agreement",89
"organisation","ACTIBK","2.06.003.00","ift.work_valued","agreement",70
"organisation","ACTIBK","2.06.004.00","ift.respects_differences","agreement",85
"organisation","ACTIBK","2.07.001.00","rwk.information_needed","agreement",74
"organisation","ACTIBK","2.07.002.00","rwk.work_objectives","agreement",70
"organisation","ACTIBK","2.07.003.00","rwk.clear_expectations","agreement",83
"organisation","ACTIBK","2.07.004.00","rwk.skills_needed","agreement",88
"organisation","ACTIBK","2.07.005.00","rwk.tools_needed","agreement",74
"organisation","ACTIBK","2.07.006.00","rwk.acceptable_workload","agreement",72
"organisation","ACTIBK","2.07.007.00","rwk.work_life_balance","agreement",80
"organisation","ACTIBK","2.08.001.00","pay.reflects_performance","agreement",27
"organisation","ACTIBK","2.08.002.00","pay.satisfied_benefits","agreement",40
"organisation","ACTIBK","2.08.003.00","pay.pay_reasonable","agreement",20
"organisation","ACTIBK","2.09.001.00","lmc.seniors_visible","agreement",80
"organisation","ACTIBK","2.09.002.00","lmc.seniors_consistent_values","agreement",65
"organisation","ACTIBK","2.09.003.00","lmc.clear_vision","agreement",64
"organisation","ACTIBK","2.09.004.00","lmc.organisation_managed_well","agreement",71
"organisation","ACTIBK","2.09.005.00","lmc.confidence_seniors","agreement",62
"organisation","ACTIBK","2.09.006.00","lmc.change_managed_well","agreement",60
"organisation","ACTIBK","2.09.007.00","lmc.change_for_better","agreement",54
"organisation","ACTIBK","2.09.008.00","lmc.kept_informed","agreement",74
"organisation","ACTIBK","2.09.009.00","lmc.contribute_views","agreement",46
"organisation","ACTIBK","2.09.010.00","lmc.safe_to_challenge","agreement",56
"organisation","ACTIBK","2.10.001.00","eng.proud_to_tell","agreement",65
"organisation","ACTIBK","2.10.002.00","eng.recommend_organisation","agreement",66
"organisation","ACTIBK","2.10.003.00","eng.personal_attachment","agreement",56
"organisation","ACTIBK","2.10.004.00","eng.organisation_inspires","agreement",63
"organisation","ACTIBK","2.10.005.00","eng.organisation_motivates","agreement",63
"organisation","ACTIBK","2.11.001.00","act.senior_action","agreement",55
"organisation","ACTIBK","2.11.002.00","act.managers_action","agreement",56
"organisation","ACTIBK","5.01.001.00","csc.aware_concern","yes",77
"organisation","ACTIBK","5.01.002.00","csc.aware_code","yes",51
"organisation","ACTIBK","5.01.003.00","csc.confident_code","yes",72
"organisation","ACTIBK","6.01.001.00","dhb.experienced_discrimination","yes",6
"organisation","ACTIBK","6.02.001.00","dhb.experienced_bullying","yes",6
"organisation","ANMHEL","1.01.001.00","000.engagement_index","index",53
"organisation","ANMHEL","1.02.001.00","000.my_work","theme",67
"organisation","ANMHEL","1.02.002.00","000.objectives_purpose","theme",72
"organisation","ANMHEL","1.02.003.00","000.my_manager","theme",55
"organisation","ANMHEL","1.02.004.00","000.my_team","theme",76
"organisation","ANMHEL","1.02.005.00","000.learning_development","theme",42
"organisation","ANMHEL","1.02.006.00","000.inclusion_treatment","theme",68
"organisation","ANMHEL","1.02.007.00","000.resources_workload","theme",67
"organisation","ANMHEL","1.02.008.00","000.pay_benefits","theme",49
"organisation","ANMHEL","1.02.009.00","000.leadership_change","theme",26
"organisation","ANMHEL","2.01.001.00","mwk.interested_work","agreement",90
"organisation","ANMHEL","2.01.002.00","mwk.challenging_work","agreement",76
"organisation","ANMHEL","2.01.003.00","mwk.personal_accomplishment","agreement",70
"organisation","ANMHEL","2.01.004.00","mwk.involved_decisions","agreement",40
"organisation","ANMHEL","2.01.005.00","mwk.choice_how","agreement",60
"organisation","ANMHEL","2.02.001.00","obj.understanding_objectives","agreement",68
"organisation","ANMHEL","2.02.002.00","obj.understanding_purpose","agreement",76
"organisation","ANMHEL","2.02.003.00","obj.contribute_toward_objectives","agreement",72
"organisation","ANMHEL","2.03.001.00","mgr.manager_motivates","agreement",53
"organisation","ANMHEL","2.03.004.00","mgr.manager_considerate","agreement",69
"organisation","ANMHEL","2.03.005.00","mgr.manager_open","agreement",71
"organisation","ANMHEL","2.03.006.00","mgr.understand_contribution","agreement",52
"organisation","ANMHEL","2.03.007.00","mgr.confidence_manger","agreement",60
"organisation","ANMHEL","2.03.008.00","mgr.manager_recognises","agreement",69
"organisation","ANMHEL","2.03.009.00","mgr.regular_feedback","agreement",51
"organisation","ANMHEL","2.03.010.00","mgr.feedback_helps","agreement",47
"organisation","ANMHEL","2.03.011.00","mgr.performance_fairly","agreement",47
"organisation","ANMHEL","2.03.013.00","mgr.poor_performance","agreement",34
"organisation","ANMHEL","2.04.001.00","twk.relied_upon","agreement",84
"organisation","ANMHEL","2.04.002.00","twk.improve_service","agreement",79
"organisation","ANMHEL","2.04.003.00","twk.team_encouraged","agreement",67
"organisation","ANMHEL","2.05.001.00","ldv.access_learning","agreement",52
"organisation","ANMHEL","2.05.002.00","ldv.improve_performance","agreement",50
"organisation","ANMHEL","2.05.003.00","ldv.opportunities_career","agreement",31
"organisation","ANMHEL","2.05.004.00","ldv.helping_career","agreement",36
"organisation","ANMHEL","2.06.001.00","ift.treated_fairly","agreement",75
"organisation","ANMHEL","2.06.002.00","ift.treated_respect","agreement",83
"organisation","ANMHEL","2.06.003.00","ift.work_valued","agreement",52
"organisation","ANMHEL","2.06.004.00","ift.respects_differences","agreement",63
"organisation","ANMHEL","2.07.001.00","rwk.information_needed","agreement",54
"organisation","ANMHEL","2.07.002.00","rwk.work_objectives","agreement",65
"organisation","ANMHEL","2.07.003.00","rwk.clear_expectations","agreement",76
"organisation","ANMHEL","2.07.004.00","rwk.skills_needed","agreement",86
"organisation","ANMHEL","2.07.005.00","rwk.tools_needed","agreement",67
"organisation","ANMHEL","2.07.006.00","rwk.acceptable_workload","agreement",56
"organisation","ANMHEL","2.07.007.00","rwk.work_life_balance","agreement",64
"organisation","ANMHEL","2.08.001.00","pay.reflects_performance","agreement",46
"organisation","ANMHEL","2.08.002.00","pay.satisfied_benefits","agreement",54
"organisation","ANMHEL","2.08.003.00","pay.pay_reasonable","agreement",47
"organisation","ANMHEL","2.09.001.00","lmc.seniors_visible","agreement",30
"organisation","ANMHEL","2.09.002.00","lmc.seniors_consistent_values","agreement",26
"organisation","ANMHEL","2.09.003.00","lmc.clear_vision","agreement",33
"organisation","ANMHEL","2.09.004.00","lmc.organisation_managed_well","agreement",29
"organisation","ANMHEL","2.09.005.00","lmc.confidence_seniors","agreement",22
"organisation","ANMHEL","2.09.006.00","lmc.change_managed_well","agreement",16
"organisation","ANMHEL","2.09.007.00","lmc.change_for_better","agreement",20
"organisation","ANMHEL","2.09.008.00","lmc.kept_informed","agreement",41
"organisation","ANMHEL","2.09.009.00","lmc.contribute_views","agreement",18
"organisation","ANMHEL","2.09.010.00","lmc.safe_to_challenge","agreement",27
"organisation","ANMHEL","2.10.001.00","eng.proud_to_tell","agreement",41
"organisation","ANMHEL","2.10.002.00","eng.recommend_organisation","agreement",38
"organisation","ANMHEL","2.10.003.00","eng.personal_attachment","agreement",38
"organisation","ANMHEL","2.10.004.00","eng.organisation_inspires","agreement",36
"organisation","ANMHEL","2.10.005.00","eng.organisation_motivates","agreement",31
"organisation","ANMHEL","2.11.001.00","act.senior_action","agreement",31
"organisation","ANMHEL","2.11.002.00","act.managers_action","agreement",42
"organisation","ANMHEL","5.01.001.00","csc.aware_concern","yes",73
"organisation","ANMHEL","5.01.002.00","csc.aware_code","yes",39
"organisation","ANMHEL","5.01.003.00","csc.confident_code","yes",51
"organisation","ANMHEL","6.01.001.00","dhb.experienced_discrimination","yes",10
"organisation","ANMHEL","6.02.001.00","dhb.experienced_bullying","yes",12
"organisation","ATTGEN","1.01.001.00","000.engagement_index","index",72
"organisation","ATTGEN","1.02.001.00","000.my_work","theme",87
"organisation","ATTGEN","1.02.002.00","000.objectives_purpose","theme",81
"organisation","ATTGEN","1.02.003.00","000.my_manager","theme",83
"organisation","ATTGEN","1.02.004.00","000.my_team","theme",88
"organisation","ATTGEN","1.02.005.00","000.learning_development","theme",57
"organisation","ATTGEN","1.02.006.00","000.inclusion_treatment","theme",87
"organisation","ATTGEN","1.02.007.00","000.resources_workload","theme",74
"organisation","ATTGEN","1.02.008.00","000.pay_benefits","theme",51
"organisation","ATTGEN","1.02.009.00","000.leadership_change","theme",61
"organisation","ATTGEN","2.01.001.00","mwk.interested_work","agreement",98
"organisation","ATTGEN","2.01.002.00","mwk.challenging_work","agreement",87
"organisation","ATTGEN","2.01.003.00","mwk.personal_accomplishment","agreement",89
"organisation","ATTGEN","2.01.004.00","mwk.involved_decisions","agreement",71
"organisation","ATTGEN","2.01.005.00","mwk.choice_how","agreement",91
"organisation","ATTGEN","2.02.001.00","obj.understanding_objectives","agreement",73
"organisation","ATTGEN","2.02.002.00","obj.understanding_purpose","agreement",80
"organisation","ATTGEN","2.02.003.00","obj.contribute_toward_objectives","agreement",88
"organisation","ATTGEN","2.03.001.00","mgr.manager_motivates","agreement",84
"organisation","ATTGEN","2.03.004.00","mgr.manager_considerate","agreement",89
"organisation","ATTGEN","2.03.005.00","mgr.manager_open","agreement",95
"organisation","ATTGEN","2.03.006.00","mgr.understand_contribution","agreement",86
"organisation","ATTGEN","2.03.007.00","mgr.confidence_manger","agreement",91
"organisation","ATTGEN","2.03.008.00","mgr.manager_recognises","agreement",95
"organisation","ATTGEN","2.03.009.00","mgr.regular_feedback","agreement",77
"organisation","ATTGEN","2.03.010.00","mgr.feedback_helps","agreement",66
"organisation","ATTGEN","2.03.011.00","mgr.performance_fairly","agreement",82
"organisation","ATTGEN","2.03.013.00","mgr.poor_performance","agreement",60
"organisation","ATTGEN","2.04.001.00","twk.relied_upon","agreement",90
"organisation","ATTGEN","2.04.002.00","twk.improve_service","agreement",88
"organisation","ATTGEN","2.04.003.00","twk.team_encouraged","agreement",84
"organisation","ATTGEN","2.05.001.00","ldv.access_learning","agreement",58
"organisation","ATTGEN","2.05.002.00","ldv.improve_performance","agreement",64
"organisation","ATTGEN","2.05.003.00","ldv.opportunities_career","agreement",50
"organisation","ATTGEN","2.05.004.00","ldv.helping_career","agreement",59
"organisation","ATTGEN","2.06.001.00","ift.treated_fairly","agreement",93
"organisation","ATTGEN","2.06.002.00","ift.treated_respect","agreement",91
"organisation","ATTGEN","2.06.003.00","ift.work_valued","agreement",84
"organisation","ATTGEN","2.06.004.00","ift.respects_differences","agreement",80
"organisation","ATTGEN","2.07.001.00","rwk.information_needed","agreement",78
"organisation","ATTGEN","2.07.002.00","rwk.work_objectives","agreement",80
"organisation","ATTGEN","2.07.003.00","rwk.clear_expectations","agreement",80
"organisation","ATTGEN","2.07.004.00","rwk.skills_needed","agreement",87
"organisation","ATTGEN","2.07.005.00","rwk.tools_needed","agreement",71
"organisation","ATTGEN","2.07.006.00","rwk.acceptable_workload","agreement",60
"organisation","ATTGEN","2.07.007.00","rwk.work_life_balance","agreement",64
"organisation","ATTGEN","2.08.001.00","pay.reflects_performance","agreement",51
"organisation","ATTGEN","2.08.002.00","pay.satisfied_benefits","agreement",53
"organisation","ATTGEN","2.08.003.00","pay.pay_reasonable","agreement",49
"organisation","ATTGEN","2.09.001.00","lmc.seniors_visible","agreement",76
"organisation","ATTGEN","2.09.002.00","lmc.seniors_consistent_values","agreement",75
"organisation","ATTGEN","2.09.003.00","lmc.clear_vision","agreement",41
"organisation","ATTGEN","2.09.004.00","lmc.organisation_managed_well","agreement",64
"organisation","ATTGEN","2.09.005.00","lmc.confidence_seniors","agreement",70
"organisation","ATTGEN","2.09.006.00","lmc.change_managed_well","agreement",51
"organisation","ATTGEN","2.09.007.00","lmc.change_for_better","agreement",52
"organisation","ATTGEN","2.09.008.00","lmc.kept_informed","agreement",64
"organisation","ATTGEN","2.09.009.00","lmc.contribute_views","agreement",59
"organisation","ATTGEN","2.09.010.00","lmc.safe_to_challenge","agreement",61
"organisation","ATTGEN","2.10.001.00","eng.proud_to_tell","agreement",84
"organisation","ATTGEN","2.10.002.00","eng.recommend_organisation","agreement",76
"organisation","ATTGEN","2.10.003.00","eng.personal_attachment","agreement",73
"organisation","ATTGEN","2.10.004.00","eng.organisation_inspires","agreement",71
"organisation","ATTGEN","2.10.005.00","eng.organisation_motivates","agreement",60
"organisation","ATTGEN","2.11.001.00","act.senior_action","agreement",69
"organisation","ATTGEN","2.11.002.00","act.managers_action","agreement",73
"organisation","ATTGEN","5.01.001.00","csc.aware_concern","yes",96
"organisation","ATTGEN","5.01.002.00","csc.aware_code","yes",62
"organisation","ATTGEN","5.01.003.00","csc.confident_code","yes",77
"organisation","ATTGEN","6.01.001.00","dhb.experienced_discrimination","yes",4
"organisation","ATTGEN","6.02.001.00","dhb.experienced_bullying","yes",11
"organisation","BUSINV","1.01.001.00","000.engagement_index","index",53
"organisation","BUSINV","1.02.001.00","000.my_work","theme",76
"organisation","BUSINV","1.02.002.00","000.objectives_purpose","theme",79
"organisation","BUSINV","1.02.003.00","000.my_manager","theme",66
"organisation","BUSINV","1.02.004.00","000.my_team","theme",79
"organisation","BUSINV","1.02.005.00","000.learning_development","theme",53
"organisation","BUSINV","1.02.006.00","000.inclusion_treatment","theme",76
"organisation","BUSINV","1.02.007.00","000.resources_workload","theme",72
"organisation","BUSINV","1.02.008.00","000.pay_benefits","theme",36
"organisation","BUSINV","1.02.009.00","000.leadership_change","theme",43
"organisation","BUSINV","2.01.001.00","mwk.interested_work","agreement",91
"organisation","BUSINV","2.01.002.00","mwk.challenging_work","agreement",79
"organisation","BUSINV","2.01.003.00","mwk.personal_accomplishment","agreement",75
"organisation","BUSINV","2.01.004.00","mwk.involved_decisions","agreement",58
"organisation","BUSINV","2.01.005.00","mwk.choice_how","agreement",77
"organisation","BUSINV","2.02.001.00","obj.understanding_objectives","agreement",76
"organisation","BUSINV","2.02.002.00","obj.understanding_purpose","agreement",81
"organisation","BUSINV","2.02.003.00","obj.contribute_toward_objectives","agreement",80
"organisation","BUSINV","2.03.001.00","mgr.manager_motivates","agreement",63
"organisation","BUSINV","2.03.004.00","mgr.manager_considerate","agreement",80
"organisation","BUSINV","2.03.005.00","mgr.manager_open","agreement",81
"organisation","BUSINV","2.03.006.00","mgr.understand_contribution","agreement",59
"organisation","BUSINV","2.03.007.00","mgr.confidence_manger","agreement",73
"organisation","BUSINV","2.03.008.00","mgr.manager_recognises","agreement",78
"organisation","BUSINV","2.03.009.00","mgr.regular_feedback","agreement",61
"organisation","BUSINV","2.03.010.00","mgr.feedback_helps","agreement",61
"organisation","BUSINV","2.03.011.00","mgr.performance_fairly","agreement",64
"organisation","BUSINV","2.03.013.00","mgr.poor_performance","agreement",38
"organisation","BUSINV","2.04.001.00","twk.relied_upon","agreement",83
"organisation","BUSINV","2.04.002.00","twk.improve_service","agreement",80
"organisation","BUSINV","2.04.003.00","twk.team_encouraged","agreement",74
"organisation","BUSINV","2.05.001.00","ldv.access_learning","agreement",68
"organisation","BUSINV","2.05.002.00","ldv.improve_performance","agreement",57
"organisation","BUSINV","2.05.003.00","ldv.opportunities_career","agreement",44
"organisation","BUSINV","2.05.004.00","ldv.helping_career","agreement",46
"organisation","BUSINV","2.06.001.00","ift.treated_fairly","agreement",82
"organisation","BUSINV","2.06.002.00","ift.treated_respect","agreement",86
"organisation","BUSINV","2.06.003.00","ift.work_valued","agreement",66
"organisation","BUSINV","2.06.004.00","ift.respects_differences","agreement",71
"organisation","BUSINV","2.07.001.00","rwk.information_needed","agreement",67
"organisation","BUSINV","2.07.002.00","rwk.work_objectives","agreement",74
"organisation","BUSINV","2.07.003.00","rwk.clear_expectations","agreement",82
"organisation","BUSINV","2.07.004.00","rwk.skills_needed","agreement",88
"organisation","BUSINV","2.07.005.00","rwk.tools_needed","agreement",73
"organisation","BUSINV","2.07.006.00","rwk.acceptable_workload","agreement",58
"organisation","BUSINV","2.07.007.00","rwk.work_life_balance","agreement",63
"organisation","BUSINV","2.08.001.00","pay.reflects_performance","agreement",37
"organisation","BUSINV","2.08.002.00","pay.satisfied_benefits","agreement",41
"organisation","BUSINV","2.08.003.00","pay.pay_reasonable","agreement",30
"organisation","BUSINV","2.09.001.00","lmc.seniors_visible","agreement",54
"organisation","BUSINV","2.09.002.00","lmc.seniors_consistent_values","agreement",45
"organisation","BUSINV","2.09.003.00","lmc.clear_vision","agreement",40
"organisation","BUSINV","2.09.004.00","lmc.organisation_managed_well","agreement",46
"organisation","BUSINV","2.09.005.00","lmc.confidence_seniors","agreement",41
"organisation","BUSINV","2.09.006.00","lmc.change_managed_well","agreement",40
"organisation","BUSINV","2.09.007.00","lmc.change_for_better","agreement",24
"organisation","BUSINV","2.09.008.00","lmc.kept_informed","agreement",66
"organisation","BUSINV","2.09.009.00","lmc.contribute_views","agreement",31
"organisation","BUSINV","2.09.010.00","lmc.safe_to_challenge","agreement",39
"organisation","BUSINV","2.10.001.00","eng.proud_to_tell","agreement",40
"organisation","BUSINV","2.10.002.00","eng.recommend_organisation","agreement",39
"organisation","BUSINV","2.10.003.00","eng.personal_attachment","agreement",30
"organisation","BUSINV","2.10.004.00","eng.organisation_inspires","agreement",30
"organisation","BUSINV","2.10.005.00","eng.organisation_motivates","agreement",31
"organisation","BUSINV","2.11.001.00","act.senior_action","agreement",46
"organisation","BUSINV","2.11.002.00","act.managers_action","agreement",51
"organisation","BUSINV","5.01.001.00","csc.aware_concern","yes",90
"organisation","BUSINV","5.01.002.00","csc.aware_code","yes",49
"organisation","BUSINV","5.01.003.00","csc.confident_code","yes",64
"organisation","BUSINV","6.01.001.00","dhb.experienced_discrimination","yes",9
"organisation","BUSINV","6.02.001.00","dhb.experienced_bullying","yes",8
"organisation","BUYSOL","1.01.001.00","000.engagement_index","index",59
"organisation","BUYSOL","1.02.001.00","000.my_work","theme",70
"organisation","BUYSOL","1.02.002.00","000.objectives_purpose","theme",79
"organisation","BUYSOL","1.02.003.00","000.my_manager","theme",65
"organisation","BUYSOL","1.02.004.00","000.my_team","theme",78
"organisation","BUYSOL","1.02.005.00","000.learning_development","theme",49
"organisation","BUYSOL","1.02.006.00","000.inclusion_treatment","theme",71
"organisation","BUYSOL","1.02.007.00","000.resources_workload","theme",63
"organisation","BUYSOL","1.02.008.00","000.pay_benefits","theme",54
"organisation","BUYSOL","1.02.009.00","000.leadership_change","theme",33
"organisation","BUYSOL","2.01.001.00","mwk.interested_work","agreement",88
"organisation","BUYSOL","2.01.002.00","mwk.challenging_work","agreement",77
"organisation","BUYSOL","2.01.003.00","mwk.personal_accomplishment","agreement",69
"organisation","BUYSOL","2.01.004.00","mwk.involved_decisions","agreement",48
"organisation","BUYSOL","2.01.005.00","mwk.choice_how","agreement",71
"organisation","BUYSOL","2.02.001.00","obj.understanding_objectives","agreement",78
"organisation","BUYSOL","2.02.002.00","obj.understanding_purpose","agreement",84
"organisation","BUYSOL","2.02.003.00","obj.contribute_toward_objectives","agreement",76
"organisation","BUYSOL","2.03.001.00","mgr.manager_motivates","agreement",63
"organisation","BUYSOL","2.03.004.00","mgr.manager_considerate","agreement",81
"organisation","BUYSOL","2.03.005.00","mgr.manager_open","agreement",83
"organisation","BUYSOL","2.03.006.00","mgr.understand_contribution","agreement",56
"organisation","BUYSOL","2.03.007.00","mgr.confidence_manger","agreement",72
"organisation","BUYSOL","2.03.008.00","mgr.manager_recognises","agreement",78
"organisation","BUYSOL","2.03.009.00","mgr.regular_feedback","agreement",59
"organisation","BUYSOL","2.03.010.00","mgr.feedback_helps","agreement",54
"organisation","BUYSOL","2.03.011.00","mgr.performance_fairly","agreement",58
"organisation","BUYSOL","2.03.013.00","mgr.poor_performance","agreement",41
"organisation","BUYSOL","2.04.001.00","twk.relied_upon","agreement",85
"organisation","BUYSOL","2.04.002.00","twk.improve_service","agreement",80
"organisation","BUYSOL","2.04.003.00","twk.team_encouraged","agreement",68
"organisation","BUYSOL","2.05.001.00","ldv.access_learning","agreement",54
"organisation","BUYSOL","2.05.002.00","ldv.improve_performance","agreement",50
"organisation","BUYSOL","2.05.003.00","ldv.opportunities_career","agreement",43
"organisation","BUYSOL","2.05.004.00","ldv.helping_career","agreement",49
"organisation","BUYSOL","2.06.001.00","ift.treated_fairly","agreement",76
"organisation","BUYSOL","2.06.002.00","ift.treated_respect","agreement",87
"organisation","BUYSOL","2.06.003.00","ift.work_valued","agreement",60
"organisation","BUYSOL","2.06.004.00","ift.respects_differences","agreement",63
